model,normalization,seed,target,prediction,residual,plotted_y,test_mae,test_rmse,test_r2,test_pearson
EvolveGCN-H,minmax,999,0.22339999675750732,0.346089631319046,0.1226896345615387,0.1226896345615387,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.3158000111579895,0.33889782428741455,0.02309781312942505,0.02309781312942505,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.1597999930381775,0.3174396753311157,0.15763968229293823,0.15763968229293823,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.2401999980211258,0.19247493147850037,-0.04772506654262543,-0.04772506654262543,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.3041999936103821,0.22151999175548553,-0.08268000185489655,-0.08268000185489655,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.28619998693466187,0.22219054400920868,-0.06400944292545319,-0.06400944292545319,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.4390000104904175,0.334889680147171,-0.10411033034324646,-0.10411033034324646,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.15299999713897705,0.15911929309368134,0.006119295954704285,0.006119295954704285,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.33180001378059387,0.31211939454078674,-0.01968061923980713,-0.01968061923980713,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.19259999692440033,0.2360564023256302,0.04345640540122986,0.04345640540122986,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.4174000024795532,0.3160443603992462,-0.101355642080307,-0.101355642080307,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.2962000072002411,0.33096039295196533,0.03476038575172424,0.03476038575172424,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.15139999985694885,0.30626368522644043,0.15486368536949158,0.15486368536949158,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.44020000100135803,0.2991461753845215,-0.14105382561683655,-0.14105382561683655,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.3393999934196472,0.2920728623867035,-0.047327131032943726,-0.047327131032943726,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.3149999976158142,0.31201496720314026,-0.00298503041267395,-0.00298503041267395,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.17059999704360962,0.17227184772491455,0.0016718506813049316,0.0016718506813049316,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.3077999949455261,0.3106728196144104,0.0028728246688842773,0.0028728246688842773,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.4381999969482422,0.2736820578575134,-0.16451793909072876,-0.16451793909072876,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.22059999406337738,0.24137479066848755,0.02077479660511017,0.02077479660511017,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.2529999911785126,0.300445556640625,0.04744556546211243,0.04744556546211243,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.14980000257492065,0.14154484868049622,-0.008255153894424438,-0.008255153894424438,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.2913999855518341,0.2060641497373581,-0.08533583581447601,-0.08533583581447601,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.39739999175071716,0.2746981680393219,-0.12270182371139526,-0.12270182371139526,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.4618000090122223,0.31970131397247314,-0.14209869503974915,-0.14209869503974915,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.305400013923645,0.34093526005744934,0.03553524613380432,0.03553524613380432,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.45660001039505005,0.3173581659793854,-0.13924184441566467,-0.13924184441566467,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.3346000015735626,0.2934863865375519,-0.04111361503601074,-0.04111361503601074,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.1265999972820282,0.2330661416053772,0.106466144323349,0.106466144323349,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.45980000495910645,0.3302426338195801,-0.12955737113952637,-0.12955737113952637,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.3837999999523163,0.3037368059158325,-0.08006319403648376,-0.08006319403648376,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.4918000102043152,0.31982892751693726,-0.17197108268737793,-0.17197108268737793,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.43299999833106995,0.31070420145988464,-0.1222957968711853,-0.1222957968711853,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.227400004863739,0.3563241958618164,0.1289241909980774,0.1289241909980774,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.24500000476837158,0.33584755659103394,0.09084755182266235,0.09084755182266235,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.38179999589920044,0.2960611581802368,-0.08573883771896362,-0.08573883771896362,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.4925999939441681,0.31863248348236084,-0.17396751046180725,-0.17396751046180725,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.10700000077486038,0.2939440608024597,0.18694406002759933,0.18694406002759933,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.3977999985218048,0.3453054428100586,-0.052494555711746216,-0.052494555711746216,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.35899999737739563,0.3418216109275818,-0.017178386449813843,-0.017178386449813843,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.4941999912261963,0.3336172103881836,-0.1605827808380127,-0.1605827808380127,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.4758000075817108,0.33508557081222534,-0.14071443676948547,-0.14071443676948547,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.22779999673366547,0.3437733054161072,0.11597330868244171,0.11597330868244171,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.2994000017642975,0.2926297187805176,-0.006770282983779907,-0.006770282983779907,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.46700000762939453,0.3255923092365265,-0.14140769839286804,-0.14140769839286804,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.22380000352859497,0.2802045941352844,0.05640459060668945,0.05640459060668945,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.2526000142097473,0.3261500597000122,0.07355004549026489,0.07355004549026489,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.20499999821186066,0.2728577256202698,0.06785772740840912,0.06785772740840912,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.47380000352859497,0.24134881794452667,-0.2324511855840683,-0.2324511855840683,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.45899999141693115,0.311422199010849,-0.14757779240608215,-0.14757779240608215,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.358599990606308,0.30557331442832947,-0.053026676177978516,-0.053026676177978516,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.41620001196861267,0.3163806200027466,-0.09981939196586609,-0.09981939196586609,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.14740000665187836,0.322759211063385,0.17535920441150665,0.17535920441150665,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.19419999420642853,0.2791164517402649,0.08491645753383636,0.08491645753383636,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.41179999709129333,0.28464317321777344,-0.1271568238735199,-0.1271568238735199,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.18299999833106995,0.3147614896297455,0.13176149129867554,0.13176149129867554,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.2978000044822693,0.3039661943912506,0.006166189908981323,0.006166189908981323,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.37139999866485596,0.3234354853630066,-0.047964513301849365,-0.047964513301849365,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.17180000245571136,0.2689554989337921,0.09715549647808075,0.09715549647808075,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.23340000212192535,0.30828431248664856,0.0748843103647232,0.0748843103647232,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.27379998564720154,0.2756003141403198,0.0018003284931182861,0.0018003284931182861,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.1889999955892563,0.31099700927734375,0.12199701368808746,0.12199701368808746,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
EvolveGCN-H,minmax,999,0.3781999945640564,0.32991111278533936,-0.04828888177871704,-0.04828888177871704,0.08726186027129491,0.10331230581297307,0.08260813650758625,0.34676926776547745
Static GCN,minmax,777,0.40860000252723694,0.33802616596221924,-0.0705738365650177,-0.0705738365650177,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4374000132083893,0.3044472336769104,-0.13295277953147888,-0.13295277953147888,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.11739999800920486,0.33405792713165283,0.21665792912244797,0.21665792912244797,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2345999926328659,0.3034682869911194,0.06886829435825348,0.06886829435825348,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.10300000011920929,0.2898724675178528,0.1868724673986435,0.1868724673986435,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.30379998683929443,0.3079026937484741,0.0041027069091796875,0.0041027069091796875,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4765999913215637,0.31135523319244385,-0.16524475812911987,-0.16524475812911987,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4002000093460083,0.3008401095867157,-0.0993598997592926,-0.0993598997592926,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.3458000123500824,0.3111930191516876,-0.034606993198394775,-0.034606993198394775,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.3578000068664551,0.32454943656921387,-0.03325057029724121,-0.03325057029724121,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.3725999891757965,0.3131335973739624,-0.059466391801834106,-0.059466391801834106,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2401999980211258,0.2873266637325287,0.04712666571140289,0.04712666571140289,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.3102000057697296,0.28754040598869324,-0.022659599781036377,-0.022659599781036377,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.40939998626708984,0.3107515573501587,-0.09864842891693115,-0.09864842891693115,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4713999927043915,0.29704993963241577,-0.1743500530719757,-0.1743500530719757,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.3529999852180481,0.2905479371547699,-0.0624520480632782,-0.0624520480632782,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.21140000224113464,0.30657273530960083,0.09517273306846619,0.09517273306846619,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.13779999315738678,0.30338913202285767,0.1655891388654709,0.1655891388654709,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.1754000037908554,0.28734809160232544,0.11194808781147003,0.11194808781147003,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.22139999270439148,0.29894566535949707,0.07754567265510559,0.07754567265510559,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2802000045776367,0.28766655921936035,0.007466554641723633,0.007466554641723633,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.28540000319480896,0.29271548986434937,0.007315486669540405,0.007315486669540405,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2614000141620636,0.29358282685279846,0.03218281269073486,0.03218281269073486,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.26660001277923584,0.29433608055114746,0.02773606777191162,0.02773606777191162,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4625999927520752,0.3151475489139557,-0.1474524438381195,-0.1474524438381195,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.44620001316070557,0.28730523586273193,-0.15889477729797363,-0.15889477729797363,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.43380001187324524,0.3384680151939392,-0.09533199667930603,-0.09533199667930603,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.17739999294281006,0.3339524269104004,0.15655243396759033,0.15655243396759033,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4381999969482422,0.2999904155731201,-0.13820958137512207,-0.13820958137512207,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.28780001401901245,0.3195570707321167,0.03175705671310425,0.03175705671310425,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4185999929904938,0.28739964962005615,-0.13120034337043762,-0.13120034337043762,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.3149999976158142,0.33202433586120605,0.017024338245391846,0.017024338245391846,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.26339998841285706,0.31810182332992554,0.05470183491706848,0.05470183491706848,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.10499999672174454,0.30296069383621216,0.19796069711446762,0.19796069711446762,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.3846000134944916,0.3067980408668518,-0.07780197262763977,-0.07780197262763977,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.20340000092983246,0.3178160786628723,0.11441607773303986,0.11441607773303986,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2797999978065491,0.3173363208770752,0.03753632307052612,0.03753632307052612,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.21459999680519104,0.31777268648147583,0.10317268967628479,0.10317268967628479,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.43779999017715454,0.2996751666069031,-0.13812482357025146,-0.13812482357025146,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.14900000393390656,0.28744056820869446,0.1384405642747879,0.1384405642747879,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.20499999821186066,0.31259530782699585,0.10759530961513519,0.10759530961513519,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4941999912261963,0.32943254709243774,-0.16476744413375854,-0.16476744413375854,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.1462000012397766,0.33180204033851624,0.18560203909873962,0.18560203909873962,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.46459999680519104,0.30309438705444336,-0.16150560975074768,-0.16150560975074768,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.11819999665021896,0.3004222512245178,0.18222225457429886,0.18222225457429886,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.41339999437332153,0.30989521741867065,-0.10350477695465088,-0.10350477695465088,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.16859999299049377,0.3219950199127197,0.15339502692222595,0.15339502692222595,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.35580000281333923,0.2931032180786133,-0.06269678473472595,-0.06269678473472595,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.11580000072717667,0.33585602045059204,0.22005601972341537,0.22005601972341537,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.31779998540878296,0.3348568081855774,0.017056822776794434,0.017056822776794434,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.40059998631477356,0.2874784767627716,-0.11312150955200195,-0.11312150955200195,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.19140000641345978,0.29563045501708984,0.10423044860363007,0.10423044860363007,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.28700000047683716,0.2955738306045532,0.008573830127716064,0.008573830127716064,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.17499999701976776,0.28767168521881104,0.11267168819904327,0.11267168819904327,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2773999869823456,0.31668663024902344,0.039286643266677856,0.039286643266677856,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.35019999742507935,0.31541740894317627,-0.034782588481903076,-0.034782588481903076,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.375,0.2951089143753052,-0.07989108562469482,-0.07989108562469482,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4334000051021576,0.29337549209594727,-0.14002451300621033,-0.14002451300621033,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.34139999747276306,0.30263322591781616,-0.0387667715549469,-0.0387667715549469,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4997999966144562,0.30869942903518677,-0.1911005675792694,-0.1911005675792694,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.10939999669790268,0.29455703496932983,0.18515703827142715,0.18515703827142715,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.23019999265670776,0.3454960584640503,0.11529606580734253,0.11529606580734253,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2770000100135803,0.3227139711380005,0.045713961124420166,0.045713961124420166,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.3601999878883362,0.29242849349975586,-0.06777149438858032,-0.06777149438858032,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.13979999721050262,0.29741111397743225,0.15761111676692963,0.15761111676692963,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.17020000517368317,0.3229558765888214,0.15275587141513824,0.15275587141513824,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.34700000286102295,0.28738898038864136,-0.05961102247238159,-0.05961102247238159,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.3901999890804291,0.2901320457458496,-0.10006794333457947,-0.10006794333457947,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4745999872684479,0.2903520464897156,-0.1842479407787323,-0.1842479407787323,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.39739999175071716,0.3326653838157654,-0.06473460793495178,-0.06473460793495178,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2558000087738037,0.2929767966270447,0.03717678785324097,0.03717678785324097,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.28619998693466187,0.2874571681022644,0.001257181167602539,0.001257181167602539,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2637999951839447,0.3102371394634247,0.04643714427947998,0.04643714427947998,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.4262000024318695,0.2926289439201355,-0.133571058511734,-0.133571058511734,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
Static GCN,minmax,777,0.2930000126361847,0.286984384059906,-0.0060156285762786865,-0.0060156285762786865,0.09758672704299291,0.11453816065514755,-0.03988834397349761,-0.06601276435887043
EvolveGCN-H,zscore,123,0.11020000278949738,0.2543664276599884,0.14416642487049103,0.14416642487049103,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.2766000032424927,0.23721875250339508,-0.039381250739097595,-0.039381250739097595,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.4758000075817108,0.3373924791812897,-0.13840752840042114,-0.13840752840042114,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.17579999566078186,0.28903448581695557,0.1132344901561737,0.1132344901561737,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.4918000102043152,0.3155689835548401,-0.1762310266494751,-0.1762310266494751,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.12020000070333481,0.30953988432884216,0.18933988362550735,0.18933988362550735,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.3601999878883362,0.33603325486183167,-0.024166733026504517,-0.024166733026504517,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.29820001125335693,0.27253925800323486,-0.02566075325012207,-0.02566075325012207,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.20739999413490295,0.30383390188217163,0.09643390774726868,0.09643390774726868,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.3529999852180481,0.2806153893470764,-0.07238459587097168,-0.07238459587097168,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.15060000121593475,0.2831207513809204,0.13252075016498566,0.13252075016498566,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.10859999805688858,0.2857644557952881,0.1771644577383995,0.1771644577383995,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.4625999927520752,0.31216874718666077,-0.15043124556541443,-0.15043124556541443,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.2754000127315521,0.28817492723464966,0.012774914503097534,0.012774914503097534,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.19419999420642853,0.3028111159801483,0.10861112177371979,0.10861112177371979,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.40779998898506165,0.3171745240688324,-0.09062546491622925,-0.09062546491622925,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.11940000206232071,0.30106258392333984,0.18166258186101913,0.18166258186101913,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.38499999046325684,0.3038389980792999,-0.08116099238395691,-0.08116099238395691,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.16699999570846558,0.2671266794204712,0.10012668371200562,0.10012668371200562,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
EvolveGCN-H,zscore,123,0.27619999647140503,0.23099052906036377,-0.04520946741104126,-0.04520946741104126,0.09287951131661733,0.10971465143807137,0.07019430018386807,0.2658331021877767
