model,normalization,representative_seed,universe_id,target,prediction,residual,plotted_y
Static GCN,none,777,LH_411,0.28540000319480896,0.34696006774902344,0.06156006455421448,0.34696006774902344
Static GCN,none,777,LH_300,0.2614000141620636,0.3019881844520569,0.040588170289993286,0.3019881844520569
Static GCN,none,777,LH_212,0.26660001277923584,0.37294256687164307,0.10634255409240723,0.37294256687164307
Static GCN,none,777,LH_420,0.4625999927520752,0.41978561878204346,-0.04281437397003174,0.41978561878204346
Static GCN,none,777,LH_415,0.44620001316070557,0.3656776547431946,-0.08052235841751099,0.3656776547431946
Static GCN,none,777,LH_416,0.43380001187324524,0.3701182007789612,-0.06368181109428406,0.3701182007789612
Static GCN,none,777,LH_64,0.17739999294281006,0.17565809190273285,-0.0017419010400772095,0.17565809190273285
Static GCN,none,777,LH_256,0.4381999969482422,0.45578569173812866,0.017585694789886475,0.45578569173812866
Static GCN,none,777,LH_159,0.28780001401901245,0.2402222752571106,-0.047577738761901855,0.2402222752571106
Static GCN,none,777,LH_107,0.4185999929904938,0.41770803928375244,-0.000891953706741333,0.41770803928375244
Static GCN,none,777,LH_445,0.3149999976158142,0.3264501094818115,0.011450111865997314,0.3264501094818115
Static GCN,none,777,LH_341,0.26339998841285706,0.3564838767051697,0.09308388829231262,0.3564838767051697
Static GCN,none,777,LH_322,0.10499999672174454,0.13890007138252258,0.033900074660778046,0.13890007138252258
Static GCN,none,777,LH_54,0.3846000134944916,0.4412696361541748,0.05666962265968323,0.4412696361541748
Static GCN,none,777,LH_136,0.20340000092983246,0.2754887044429779,0.07208870351314545,0.2754887044429779
Static GCN,none,777,LH_299,0.2797999978065491,0.31198960542678833,0.03218960762023926,0.31198960542678833
Static GCN,none,777,LH_480,0.21459999680519104,0.26813000440597534,0.0535300076007843,0.26813000440597534
Static GCN,none,777,LH_173,0.43779999017715454,0.40269601345062256,-0.03510397672653198,0.40269601345062256
Static GCN,none,777,LH_295,0.14900000393390656,0.10980769991874695,-0.03919230401515961,0.10980769991874695
Static GCN,none,777,LH_329,0.20499999821186066,0.18160878121852875,-0.02339121699333191,0.18160878121852875
Static GCN,none,777,LH_428,0.4941999912261963,0.4147607088088989,-0.07943928241729736,0.4147607088088989
Static GCN,none,777,LH_0,0.1462000012397766,0.12880611419677734,-0.017393887042999268,0.12880611419677734
Static GCN,none,777,LH_486,0.46459999680519104,0.3584546446800232,-0.10614535212516785,0.3584546446800232
Static GCN,none,777,LH_378,0.11819999665021896,0.18135273456573486,0.0631527379155159,0.18135273456573486
Static GCN,none,777,LH_438,0.41339999437332153,0.3813399076461792,-0.032060086727142334,0.3813399076461792
Static GCN,none,777,LH_53,0.16859999299049377,0.26455244421958923,0.09595245122909546,0.26455244421958923
Static GCN,none,777,LH_170,0.35580000281333923,0.28884297609329224,-0.066957026720047,0.28884297609329224
Static GCN,none,777,LH_454,0.11580000072717667,0.15153950452804565,0.03573950380086899,0.15153950452804565
Static GCN,none,777,LH_39,0.31779998540878296,0.31384217739105225,-0.003957808017730713,0.31384217739105225
Static GCN,none,777,LH_354,0.40059998631477356,0.397976279258728,-0.0026237070560455322,0.397976279258728
Static GCN,none,777,LH_58,0.19140000641345978,0.2191384881734848,0.027738481760025024,0.2191384881734848
Static GCN,none,777,LH_475,0.28700000047683716,0.20534004271030426,-0.0816599577665329,0.20534004271030426
Static GCN,none,777,LH_61,0.17499999701976776,0.21741747856140137,0.042417481541633606,0.21741747856140137
Static GCN,none,777,LH_448,0.2773999869823456,0.19788141548633575,-0.07951857149600983,0.19788141548633575
Static GCN,none,777,LH_147,0.35019999742507935,0.3470331132411957,-0.003166884183883667,0.3470331132411957
Static GCN,none,777,LH_307,0.375,0.30462080240249634,-0.07037919759750366,0.30462080240249634
Static GCN,none,777,LH_199,0.4334000051021576,0.376004695892334,-0.05739530920982361,0.376004695892334
Static GCN,none,777,LH_280,0.34139999747276306,0.3393213152885437,-0.0020786821842193604,0.3393213152885437
Static GCN,none,777,LH_318,0.4997999966144562,0.3602459132671356,-0.13955408334732056,0.3602459132671356
Static GCN,none,777,LH_342,0.10939999669790268,0.13075028359889984,0.021350286900997162,0.13075028359889984
Static GCN,none,777,LH_467,0.23019999265670776,0.21058803796768188,-0.01961195468902588,0.21058803796768188
Static GCN,none,777,LH_497,0.2770000100135803,0.3053038716316223,0.028303861618041992,0.3053038716316223
Static GCN,none,777,LH_472,0.3601999878883362,0.3069189786911011,-0.05328100919723511,0.3069189786911011
Static GCN,none,777,LH_20,0.13979999721050262,0.1298385113477707,-0.009961485862731934,0.1298385113477707
Static GCN,none,777,LH_385,0.17020000517368317,0.18380679190158844,0.013606786727905273,0.18380679190158844
Static GCN,none,777,LH_275,0.34700000286102295,0.3945208489894867,0.047520846128463745,0.3945208489894867
Static GCN,none,777,LH_172,0.3901999890804291,0.3684208393096924,-0.021779149770736694,0.3684208393096924
Static GCN,none,777,LH_425,0.4745999872684479,0.4330422282218933,-0.041557759046554565,0.4330422282218933
Static GCN,none,777,LH_138,0.39739999175071716,0.34909242391586304,-0.048307567834854126,0.34909242391586304
Static GCN,none,777,LH_294,0.2558000087738037,0.1920643448829651,-0.06373566389083862,0.1920643448829651
Static GCN,none,777,LH_188,0.28619998693466187,0.24585562944412231,-0.04034435749053955,0.24585562944412231
Static GCN,none,777,LH_498,0.2637999951839447,0.30928835272789,0.04548835754394531,0.30928835272789
Static GCN,none,777,LH_228,0.4262000024318695,0.4039630591869354,-0.022236943244934082,0.4039630591869354
Static GCN,none,777,LH_117,0.2930000126361847,0.28272557258605957,-0.010274440050125122,0.28272557258605957
Static GCN,minmax,777,LH_131,0.40860000252723694,0.33802616596221924,-0.0705738365650177,0.33802616596221924
Static GCN,minmax,777,LH_224,0.4374000132083893,0.3044472336769104,-0.13295277953147888,0.3044472336769104
Static GCN,minmax,777,LH_5,0.11739999800920486,0.33405792713165283,0.21665792912244797,0.33405792713165283
Static GCN,minmax,777,LH_86,0.2345999926328659,0.3034682869911194,0.06886829435825348,0.3034682869911194
Static GCN,minmax,777,LH_230,0.10300000011920929,0.2898724675178528,0.1868724673986435,0.2898724675178528
Static GCN,minmax,777,LH_483,0.30379998683929443,0.3079026937484741,0.0041027069091796875,0.3079026937484741
Static GCN,minmax,777,LH_48,0.4765999913215637,0.31135523319244385,-0.16524475812911987,0.31135523319244385
Static GCN,minmax,777,LH_254,0.4002000093460083,0.3008401095867157,-0.0993598997592926,0.3008401095867157
Static GCN,minmax,777,LH_353,0.3458000123500824,0.3111930191516876,-0.034606993198394775,0.3111930191516876
Static GCN,minmax,777,LH_396,0.3578000068664551,0.32454943656921387,-0.03325057029724121,0.32454943656921387
Static GCN,minmax,777,LH_140,0.3725999891757965,0.3131335973739624,-0.059466391801834106,0.3131335973739624
Static GCN,minmax,777,LH_338,0.2401999980211258,0.2873266637325287,0.04712666571140289,0.2873266637325287
Static GCN,minmax,777,LH_470,0.3102000057697296,0.28754040598869324,-0.022659599781036377,0.28754040598869324
Static GCN,minmax,777,LH_279,0.40939998626708984,0.3107515573501587,-0.09864842891693115,0.3107515573501587
Static GCN,minmax,777,LH_474,0.4713999927043915,0.29704993963241577,-0.1743500530719757,0.29704993963241577
Static GCN,minmax,777,LH_269,0.3529999852180481,0.2905479371547699,-0.0624520480632782,0.2905479371547699
Static GCN,minmax,777,LH_464,0.21140000224113464,0.30657273530960083,0.09517273306846619,0.30657273530960083
Static GCN,minmax,777,LH_75,0.13779999315738678,0.30338913202285767,0.1655891388654709,0.30338913202285767
Static GCN,minmax,777,LH_312,0.1754000037908554,0.28734809160232544,0.11194808781147003,0.28734809160232544
Static GCN,minmax,777,LH_178,0.22139999270439148,0.29894566535949707,0.07754567265510559,0.29894566535949707
Static GCN,minmax,777,LH_17,0.2802000045776367,0.28766655921936035,0.007466554641723633,0.28766655921936035
Static GCN,minmax,777,LH_411,0.28540000319480896,0.29271548986434937,0.007315486669540405,0.29271548986434937
Static GCN,minmax,777,LH_300,0.2614000141620636,0.29358282685279846,0.03218281269073486,0.29358282685279846
Static GCN,minmax,777,LH_212,0.26660001277923584,0.29433608055114746,0.02773606777191162,0.29433608055114746
Static GCN,minmax,777,LH_420,0.4625999927520752,0.3151475489139557,-0.1474524438381195,0.3151475489139557
Static GCN,minmax,777,LH_415,0.44620001316070557,0.28730523586273193,-0.15889477729797363,0.28730523586273193
Static GCN,minmax,777,LH_416,0.43380001187324524,0.3384680151939392,-0.09533199667930603,0.3384680151939392
Static GCN,minmax,777,LH_64,0.17739999294281006,0.3339524269104004,0.15655243396759033,0.3339524269104004
Static GCN,minmax,777,LH_256,0.4381999969482422,0.2999904155731201,-0.13820958137512207,0.2999904155731201
Static GCN,minmax,777,LH_159,0.28780001401901245,0.3195570707321167,0.03175705671310425,0.3195570707321167
Static GCN,minmax,777,LH_107,0.4185999929904938,0.28739964962005615,-0.13120034337043762,0.28739964962005615
Static GCN,minmax,777,LH_445,0.3149999976158142,0.33202433586120605,0.017024338245391846,0.33202433586120605
Static GCN,minmax,777,LH_341,0.26339998841285706,0.31810182332992554,0.05470183491706848,0.31810182332992554
Static GCN,minmax,777,LH_322,0.10499999672174454,0.30296069383621216,0.19796069711446762,0.30296069383621216
Static GCN,minmax,777,LH_54,0.3846000134944916,0.3067980408668518,-0.07780197262763977,0.3067980408668518
Static GCN,minmax,777,LH_136,0.20340000092983246,0.3178160786628723,0.11441607773303986,0.3178160786628723
Static GCN,minmax,777,LH_299,0.2797999978065491,0.3173363208770752,0.03753632307052612,0.3173363208770752
Static GCN,minmax,777,LH_480,0.21459999680519104,0.31777268648147583,0.10317268967628479,0.31777268648147583
Static GCN,minmax,777,LH_173,0.43779999017715454,0.2996751666069031,-0.13812482357025146,0.2996751666069031
Static GCN,minmax,777,LH_295,0.14900000393390656,0.28744056820869446,0.1384405642747879,0.28744056820869446
Static GCN,minmax,777,LH_329,0.20499999821186066,0.31259530782699585,0.10759530961513519,0.31259530782699585
Static GCN,minmax,777,LH_428,0.4941999912261963,0.32943254709243774,-0.16476744413375854,0.32943254709243774
Static GCN,minmax,777,LH_0,0.1462000012397766,0.33180204033851624,0.18560203909873962,0.33180204033851624
Static GCN,minmax,777,LH_486,0.46459999680519104,0.30309438705444336,-0.16150560975074768,0.30309438705444336
Static GCN,minmax,777,LH_378,0.11819999665021896,0.3004222512245178,0.18222225457429886,0.3004222512245178
Static GCN,minmax,777,LH_438,0.41339999437332153,0.30989521741867065,-0.10350477695465088,0.30989521741867065
Static GCN,minmax,777,LH_53,0.16859999299049377,0.3219950199127197,0.15339502692222595,0.3219950199127197
Static GCN,minmax,777,LH_170,0.35580000281333923,0.2931032180786133,-0.06269678473472595,0.2931032180786133
Static GCN,minmax,777,LH_454,0.11580000072717667,0.33585602045059204,0.22005601972341537,0.33585602045059204
Static GCN,minmax,777,LH_39,0.31779998540878296,0.3348568081855774,0.017056822776794434,0.3348568081855774
Static GCN,minmax,777,LH_354,0.40059998631477356,0.2874784767627716,-0.11312150955200195,0.2874784767627716
Static GCN,minmax,777,LH_58,0.19140000641345978,0.29563045501708984,0.10423044860363007,0.29563045501708984
Static GCN,minmax,777,LH_475,0.28700000047683716,0.2955738306045532,0.008573830127716064,0.2955738306045532
Static GCN,minmax,777,LH_61,0.17499999701976776,0.28767168521881104,0.11267168819904327,0.28767168521881104
Static GCN,minmax,777,LH_448,0.2773999869823456,0.31668663024902344,0.039286643266677856,0.31668663024902344
Static GCN,minmax,777,LH_147,0.35019999742507935,0.31541740894317627,-0.034782588481903076,0.31541740894317627
Static GCN,minmax,777,LH_307,0.375,0.2951089143753052,-0.07989108562469482,0.2951089143753052
Static GCN,minmax,777,LH_199,0.4334000051021576,0.29337549209594727,-0.14002451300621033,0.29337549209594727
Static GCN,minmax,777,LH_280,0.34139999747276306,0.30263322591781616,-0.0387667715549469,0.30263322591781616
Static GCN,minmax,777,LH_318,0.4997999966144562,0.30869942903518677,-0.1911005675792694,0.30869942903518677
Static GCN,minmax,777,LH_342,0.10939999669790268,0.29455703496932983,0.18515703827142715,0.29455703496932983
Static GCN,minmax,777,LH_467,0.23019999265670776,0.3454960584640503,0.11529606580734253,0.3454960584640503
Static GCN,minmax,777,LH_497,0.2770000100135803,0.3227139711380005,0.045713961124420166,0.3227139711380005
Static GCN,minmax,777,LH_472,0.3601999878883362,0.29242849349975586,-0.06777149438858032,0.29242849349975586
Static GCN,minmax,777,LH_20,0.13979999721050262,0.29741111397743225,0.15761111676692963,0.29741111397743225
Static GCN,minmax,777,LH_385,0.17020000517368317,0.3229558765888214,0.15275587141513824,0.3229558765888214
Static GCN,minmax,777,LH_275,0.34700000286102295,0.28738898038864136,-0.05961102247238159,0.28738898038864136
Static GCN,minmax,777,LH_172,0.3901999890804291,0.2901320457458496,-0.10006794333457947,0.2901320457458496
Static GCN,minmax,777,LH_425,0.4745999872684479,0.2903520464897156,-0.1842479407787323,0.2903520464897156
Static GCN,minmax,777,LH_138,0.39739999175071716,0.3326653838157654,-0.06473460793495178,0.3326653838157654
Static GCN,minmax,777,LH_294,0.2558000087738037,0.2929767966270447,0.03717678785324097,0.2929767966270447
Static GCN,minmax,777,LH_188,0.28619998693466187,0.2874571681022644,0.001257181167602539,0.2874571681022644
Static GCN,minmax,777,LH_498,0.2637999951839447,0.3102371394634247,0.04643714427947998,0.3102371394634247
Static GCN,minmax,777,LH_228,0.4262000024318695,0.2926289439201355,-0.133571058511734,0.2926289439201355
Static GCN,minmax,777,LH_117,0.2930000126361847,0.286984384059906,-0.0060156285762786865,0.286984384059906
Static GCN,zscore,777,LH_131,0.40860000252723694,0.3020103871822357,-0.10658961534500122,0.3020103871822357
Static GCN,zscore,777,LH_224,0.4374000132083893,0.2742224931716919,-0.1631775200366974,0.2742224931716919
Static GCN,zscore,777,LH_5,0.11739999800920486,0.23749130964279175,0.12009131163358688,0.23749130964279175
Static GCN,zscore,777,LH_86,0.2345999926328659,0.32505279779434204,0.09045280516147614,0.32505279779434204
Static GCN,zscore,777,LH_230,0.10300000011920929,0.2627052068710327,0.15970520675182343,0.2627052068710327
Static GCN,zscore,777,LH_483,0.30379998683929443,0.2867303490638733,-0.017069637775421143,0.2867303490638733
Static GCN,zscore,777,LH_48,0.4765999913215637,0.3583430051803589,-0.11825698614120483,0.3583430051803589
Static GCN,zscore,777,LH_254,0.4002000093460083,0.2854725122451782,-0.11472749710083008,0.2854725122451782
Static GCN,zscore,777,LH_353,0.3458000123500824,0.2491300404071808,-0.09666997194290161,0.2491300404071808
Static GCN,zscore,777,LH_396,0.3578000068664551,0.29101258516311646,-0.06678742170333862,0.29101258516311646
Static GCN,zscore,777,LH_140,0.3725999891757965,0.37734779715538025,0.00474780797958374,0.37734779715538025
Static GCN,zscore,777,LH_338,0.2401999980211258,0.24852800369262695,0.00832800567150116,0.24852800369262695
Static GCN,zscore,777,LH_470,0.3102000057697296,0.3427125811576843,0.03251257538795471,0.3427125811576843
Static GCN,zscore,777,LH_279,0.40939998626708984,0.27851349115371704,-0.1308864951133728,0.27851349115371704
Static GCN,zscore,777,LH_474,0.4713999927043915,0.2601194977760315,-0.21128049492835999,0.2601194977760315
Static GCN,zscore,777,LH_269,0.3529999852180481,0.2776802182197571,-0.07531976699829102,0.2776802182197571
Static GCN,zscore,777,LH_464,0.21140000224113464,0.36024773120880127,0.14884772896766663,0.36024773120880127
Static GCN,zscore,777,LH_75,0.13779999315738678,0.30817219614982605,0.17037220299243927,0.30817219614982605
Static GCN,zscore,777,LH_312,0.1754000037908554,0.27472999691963196,0.09932999312877655,0.27472999691963196
Static GCN,zscore,777,LH_178,0.22139999270439148,0.365822970867157,0.1444229781627655,0.365822970867157
Static GCN,zscore,777,LH_17,0.2802000045776367,0.27483701705932617,-0.005362987518310547,0.27483701705932617
Static GCN,zscore,777,LH_411,0.28540000319480896,0.2742224931716919,-0.011177510023117065,0.2742224931716919
Static GCN,zscore,777,LH_300,0.2614000141620636,0.3170407712459564,0.05564075708389282,0.3170407712459564
Static GCN,zscore,777,LH_212,0.26660001277923584,0.2837401032447815,0.017140090465545654,0.2837401032447815
Static GCN,zscore,777,LH_420,0.4625999927520752,0.28218454122543335,-0.18041545152664185,0.28218454122543335
Static GCN,zscore,777,LH_415,0.44620001316070557,0.23642590641975403,-0.20977410674095154,0.23642590641975403
Static GCN,zscore,777,LH_416,0.43380001187324524,0.26522377133369446,-0.16857624053955078,0.26522377133369446
Static GCN,zscore,777,LH_64,0.17739999294281006,0.27848631143569946,0.1010863184928894,0.27848631143569946
Static GCN,zscore,777,LH_256,0.4381999969482422,0.2714564800262451,-0.16674351692199707,0.2714564800262451
Static GCN,zscore,777,LH_159,0.28780001401901245,0.2742224931716919,-0.013577520847320557,0.2742224931716919
Static GCN,zscore,777,LH_107,0.4185999929904938,0.23584559559822083,-0.18275439739227295,0.23584559559822083
Static GCN,zscore,777,LH_445,0.3149999976158142,0.26738497614860535,-0.04761502146720886,0.26738497614860535
Static GCN,zscore,777,LH_341,0.26339998841285706,0.219366654753685,-0.04403333365917206,0.219366654753685
Static GCN,zscore,777,LH_322,0.10499999672174454,0.27240630984306335,0.16740631312131882,0.27240630984306335
Static GCN,zscore,777,LH_54,0.3846000134944916,0.29250627756118774,-0.09209373593330383,0.29250627756118774
Static GCN,zscore,777,LH_136,0.20340000092983246,0.30747807025909424,0.10407806932926178,0.30747807025909424
Static GCN,zscore,777,LH_299,0.2797999978065491,0.384191632270813,0.10439163446426392,0.384191632270813
Static GCN,zscore,777,LH_480,0.21459999680519104,0.24819427728652954,0.0335942804813385,0.24819427728652954
Static GCN,zscore,777,LH_173,0.43779999017715454,0.3114602863788605,-0.12633970379829407,0.3114602863788605
Static GCN,zscore,777,LH_295,0.14900000393390656,0.2705085277557373,0.12150852382183075,0.2705085277557373
Static GCN,zscore,777,LH_329,0.20499999821186066,0.27275270223617554,0.06775270402431488,0.27275270223617554
Static GCN,zscore,777,LH_428,0.4941999912261963,0.3126370310783386,-0.18156296014785767,0.3126370310783386
Static GCN,zscore,777,LH_0,0.1462000012397766,0.2772955000400543,0.1310954988002777,0.2772955000400543
Static GCN,zscore,777,LH_486,0.46459999680519104,0.4524185061454773,-0.012181490659713745,0.4524185061454773
Static GCN,zscore,777,LH_378,0.11819999665021896,0.2927139103412628,0.17451391369104385,0.2927139103412628
Static GCN,zscore,777,LH_438,0.41339999437332153,0.35050731897354126,-0.06289267539978027,0.35050731897354126
Static GCN,zscore,777,LH_53,0.16859999299049377,0.3071821928024292,0.13858219981193542,0.3071821928024292
Static GCN,zscore,777,LH_170,0.35580000281333923,0.30368566513061523,-0.052114337682724,0.30368566513061523
Static GCN,zscore,777,LH_454,0.11580000072717667,0.2934231758117676,0.1776231750845909,0.2934231758117676
Static GCN,zscore,777,LH_39,0.31779998540878296,0.31456026434898376,-0.0032397210597991943,0.31456026434898376
Static GCN,zscore,777,LH_354,0.40059998631477356,0.24328500032424927,-0.1573149859905243,0.24328500032424927
Static GCN,zscore,777,LH_58,0.19140000641345978,0.33951348066329956,0.14811347424983978,0.33951348066329956
Static GCN,zscore,777,LH_475,0.28700000047683716,0.2742224931716919,-0.012777507305145264,0.2742224931716919
Static GCN,zscore,777,LH_61,0.17499999701976776,0.3935065269470215,0.21850652992725372,0.3935065269470215
Static GCN,zscore,777,LH_448,0.2773999869823456,0.3026755452156067,0.02527555823326111,0.3026755452156067
Static GCN,zscore,777,LH_147,0.35019999742507935,0.26206228137016296,-0.08813771605491638,0.26206228137016296
Static GCN,zscore,777,LH_307,0.375,0.3094020485877991,-0.06559795141220093,0.3094020485877991
Static GCN,zscore,777,LH_199,0.4334000051021576,0.2661311626434326,-0.16726884245872498,0.2661311626434326
Static GCN,zscore,777,LH_280,0.34139999747276306,0.26358962059020996,-0.0778103768825531,0.26358962059020996
Static GCN,zscore,777,LH_318,0.4997999966144562,0.2742224931716919,-0.22557750344276428,0.2742224931716919
Static GCN,zscore,777,LH_342,0.10939999669790268,0.34924668073654175,0.23984668403863907,0.34924668073654175
Static GCN,zscore,777,LH_467,0.23019999265670776,0.28910285234451294,0.058902859687805176,0.28910285234451294
Static GCN,zscore,777,LH_497,0.2770000100135803,0.173246368765831,-0.10375364124774933,0.173246368765831
Static GCN,zscore,777,LH_472,0.3601999878883362,0.2737702429294586,-0.08642974495887756,0.2737702429294586
Static GCN,zscore,777,LH_20,0.13979999721050262,0.2966034412384033,0.1568034440279007,0.2966034412384033
Static GCN,zscore,777,LH_385,0.17020000517368317,0.2575768530368805,0.08737684786319733,0.2575768530368805
Static GCN,zscore,777,LH_275,0.34700000286102295,0.3112552762031555,-0.03574472665786743,0.3112552762031555
Static GCN,zscore,777,LH_172,0.3901999890804291,0.24857883155345917,-0.1416211575269699,0.24857883155345917
Static GCN,zscore,777,LH_425,0.4745999872684479,0.35696732997894287,-0.117632657289505,0.35696732997894287
Static GCN,zscore,777,LH_138,0.39739999175071716,0.27218708395957947,-0.1252129077911377,0.27218708395957947
Static GCN,zscore,777,LH_294,0.2558000087738037,0.2745266854763031,0.01872667670249939,0.2745266854763031
Static GCN,zscore,777,LH_188,0.28619998693466187,0.29514020681381226,0.00894021987915039,0.29514020681381226
Static GCN,zscore,777,LH_498,0.2637999951839447,0.3922395706176758,0.12843957543373108,0.3922395706176758
Static GCN,zscore,777,LH_228,0.4262000024318695,0.30311447381973267,-0.12308552861213684,0.30311447381973267
Static GCN,zscore,777,LH_117,0.2930000126361847,0.33147159218788147,0.03847157955169678,0.33147159218788147
