model,factorial_cell,seed,target,prediction,residual,plotted_y,test_mae,test_rmse,test_r2,test_pearson
EvolveGCN-H,h32_k8,123,0.15060000121593475,0.27343088388442993,0.12283088266849518,0.12283088266849518,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.10859999805688858,0.2919427156448364,0.18334271758794785,0.18334271758794785,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4625999927520752,0.2889972925186157,-0.17360270023345947,-0.17360270023345947,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.2754000127315521,0.31277403235435486,0.037374019622802734,0.037374019622802734,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.19419999420642853,0.3095550835132599,0.11535508930683136,0.11535508930683136,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.40779998898506165,0.28459978103637695,-0.12320020794868469,-0.12320020794868469,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.11940000206232071,0.30330777168273926,0.18390776962041855,0.18390776962041855,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.38499999046325684,0.28471851348876953,-0.1002814769744873,-0.1002814769744873,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.16699999570846558,0.316058874130249,0.14905887842178345,0.14905887842178345,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.27619999647140503,0.3035356402397156,0.027335643768310547,0.027335643768310547,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4578000009059906,0.28019702434539795,-0.17760297656059265,-0.17760297656059265,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4941999912261963,0.2888144850730896,-0.2053855061531067,-0.2053855061531067,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.24379999935626984,0.2737042307853699,0.029904231429100037,0.029904231429100037,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.10700000077486038,0.2903730273246765,0.18337302654981613,0.18337302654981613,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.18979999423027039,0.2867809534072876,0.09698095917701721,0.09698095917701721,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.2978000044822693,0.3138929009437561,0.016092896461486816,0.016092896461486816,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.35339999198913574,0.28192710876464844,-0.0714728832244873,-0.0714728832244873,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.10899999737739563,0.3071213364601135,0.1981213390827179,0.1981213390827179,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.16019999980926514,0.28842222690582275,0.12822222709655762,0.12822222709655762,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.29019999504089355,0.28790199756622314,-0.00229799747467041,-0.00229799747467041,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.17739999294281006,0.3029205799102783,0.12552058696746826,0.12552058696746826,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.2101999968290329,0.3193027377128601,0.10910274088382721,0.10910274088382721,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.26339998841285706,0.3018430471420288,0.03844305872917175,0.03844305872917175,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4189999997615814,0.3080434799194336,-0.11095651984214783,-0.11095651984214783,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.1738000065088272,0.31603574752807617,0.14223574101924896,0.14223574101924896,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4138000011444092,0.2918732166290283,-0.12192678451538086,-0.12192678451538086,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.11500000208616257,0.30944520235061646,0.1944452002644539,0.1944452002644539,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.3693999946117401,0.32227176427841187,-0.04712823033332825,-0.04712823033332825,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.10419999808073044,0.28786700963974,0.18366701155900955,0.18366701155900955,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.23980000615119934,0.28495872020721436,0.045158714056015015,0.045158714056015015,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.272599995136261,0.26433274149894714,-0.008267253637313843,-0.008267253637313843,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.38420000672340393,0.30226755142211914,-0.08193245530128479,-0.08193245530128479,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4569999873638153,0.27692797780036926,-0.18007200956344604,-0.18007200956344604,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.41620001196861267,0.2970546782016754,-0.11914533376693726,-0.11914533376693726,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.2770000100135803,0.28929227590560913,0.012292265892028809,0.012292265892028809,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.3578000068664551,0.28089261054992676,-0.07690739631652832,-0.07690739631652832,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4406000077724457,0.29105305671691895,-0.14954695105552673,-0.14954695105552673,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.3418000042438507,0.28998470306396484,-0.051815301179885864,-0.051815301179885864,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.1462000012397766,0.2738986015319824,0.1276986002922058,0.1276986002922058,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.3357999920845032,0.2761252224445343,-0.05967476963996887,-0.05967476963996887,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.41019999980926514,0.2955934703350067,-0.11460652947425842,-0.11460652947425842,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.24500000476837158,0.3052760362625122,0.060276031494140625,0.060276031494140625,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.19820000231266022,0.2673506438732147,0.0691506415605545,0.0691506415605545,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.46459999680519104,0.30751222372055054,-0.1570877730846405,-0.1570877730846405,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.3901999890804291,0.297770619392395,-0.09242936968803406,-0.09242936968803406,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.241799995303154,0.2992595434188843,0.057459548115730286,0.057459548115730286,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.32339999079704285,0.308149516582489,-0.015250474214553833,-0.015250474214553833,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.23819999396800995,0.30195340514183044,0.0637534111738205,0.0637534111738205,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4729999899864197,0.3121322989463806,-0.16086769104003906,-0.16086769104003906,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4302000105381012,0.2838099002838135,-0.14639011025428772,-0.14639011025428772,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.35580000281333923,0.2951545715332031,-0.06064543128013611,-0.06064543128013611,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.43059998750686646,0.30284130573272705,-0.1277586817741394,-0.1277586817741394,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.2750000059604645,0.2728744149208069,-0.0021255910396575928,-0.0021255910396575928,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.41499999165534973,0.2856214642524719,-0.1293785274028778,-0.1293785274028778,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.3061999976634979,0.3191845417022705,0.012984544038772583,0.012984544038772583,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.22059999406337738,0.26150184869766235,0.04090185463428497,0.04090185463428497,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.4410000145435333,0.29204005002975464,-0.1489599645137787,-0.1489599645137787,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.34540000557899475,0.30342698097229004,-0.04197302460670471,-0.04197302460670471,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.19020000100135803,0.31033653020858765,0.12013652920722961,0.12013652920722961,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.20340000092983246,0.2734873592853546,0.07008735835552216,0.07008735835552216,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.2937999963760376,0.3094715476036072,0.01567155122756958,0.01567155122756958,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.2502000033855438,0.3108714818954468,0.060671478509902954,0.060671478509902954,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.2962000072002411,0.30684781074523926,0.010647803544998169,0.010647803544998169,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.3709999918937683,0.3190862238407135,-0.05191376805305481,-0.05191376805305481,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
EvolveGCN-H,h32_k8,123,0.17980000376701355,0.3237456679344177,0.14394566416740417,0.14394566416740417,0.09924482007821402,0.11675728841112959,-0.05300625110331092,-0.11775060121440831
Static GCN,h32_k8,123,0.11020000278949738,0.2981101870536804,0.18791018426418304,0.18791018426418304,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.2766000032424927,0.29562216997146606,0.01902216672897339,0.01902216672897339,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4758000075817108,0.2977014183998108,-0.17809858918190002,-0.17809858918190002,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.17579999566078186,0.29562216997146606,0.1198221743106842,0.1198221743106842,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4918000102043152,0.2957457900047302,-0.19605422019958496,-0.19605422019958496,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.12020000070333481,0.2974347472190857,0.17723474651575089,0.17723474651575089,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.3601999878883362,0.29562216997146606,-0.06457781791687012,-0.06457781791687012,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.29820001125335693,0.29562216997146606,-0.002577841281890869,-0.002577841281890869,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.20739999413490295,0.29562216997146606,0.08822217583656311,0.08822217583656311,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.3529999852180481,0.29562216997146606,-0.05737781524658203,-0.05737781524658203,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.15060000121593475,0.29562216997146606,0.1450221687555313,0.1450221687555313,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.10859999805688858,0.2961229681968689,0.18752297013998032,0.18752297013998032,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4625999927520752,0.29562216997146606,-0.16697782278060913,-0.16697782278060913,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.2754000127315521,0.29562216997146606,0.02022215723991394,0.02022215723991394,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.19419999420642853,0.29373860359191895,0.09953860938549042,0.09953860938549042,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.40779998898506165,0.29562216997146606,-0.11217781901359558,-0.11217781901359558,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.11940000206232071,0.29562216997146606,0.17622216790914536,0.17622216790914536,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.38499999046325684,0.296411395072937,-0.08858859539031982,-0.08858859539031982,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.16699999570846558,0.2944868803024292,0.12748688459396362,0.12748688459396362,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.27619999647140503,0.29438865184783936,0.018188655376434326,0.018188655376434326,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4578000009059906,0.2937406599521637,-0.1640593409538269,-0.1640593409538269,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4941999912261963,0.295750230550766,-0.1984497606754303,-0.1984497606754303,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.24379999935626984,0.29562216997146606,0.05182217061519623,0.05182217061519623,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.10700000077486038,0.29444044828414917,0.1874404475092888,0.1874404475092888,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.18979999423027039,0.2940746545791626,0.10427466034889221,0.10427466034889221,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.2978000044822693,0.2939274311065674,-0.0038725733757019043,-0.0038725733757019043,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.35339999198913574,0.29562216997146606,-0.05777782201766968,-0.05777782201766968,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.10899999737739563,0.29562216997146606,0.18662217259407043,0.18662217259407043,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.16019999980926514,0.2948167622089386,0.13461676239967346,0.13461676239967346,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.29019999504089355,0.29562216997146606,0.00542217493057251,0.00542217493057251,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.17739999294281006,0.29562216997146606,0.118222177028656,0.118222177028656,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.2101999968290329,0.29838770627975464,0.08818770945072174,0.08818770945072174,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.26339998841285706,0.29562216997146606,0.03222218155860901,0.03222218155860901,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4189999997615814,0.2947625517845154,-0.12423744797706604,-0.12423744797706604,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.1738000065088272,0.29648512601852417,0.12268511950969696,0.12268511950969696,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4138000011444092,0.29562216997146606,-0.11817783117294312,-0.11817783117294312,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.11500000208616257,0.29562216997146606,0.1806221678853035,0.1806221678853035,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.3693999946117401,0.29711785912513733,-0.07228213548660278,-0.07228213548660278,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.10419999808073044,0.29562216997146606,0.19142217189073563,0.19142217189073563,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.23980000615119934,0.2957296073436737,0.055929601192474365,0.055929601192474365,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.272599995136261,0.29562216997146606,0.023022174835205078,0.023022174835205078,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.38420000672340393,0.29562216997146606,-0.08857783675193787,-0.08857783675193787,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4569999873638153,0.29562216997146606,-0.16137781739234924,-0.16137781739234924,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.41620001196861267,0.29562216997146606,-0.1205778419971466,-0.1205778419971466,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.2770000100135803,0.2962731122970581,0.019273102283477783,0.019273102283477783,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.3578000068664551,0.29562216997146606,-0.062177836894989014,-0.062177836894989014,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4406000077724457,0.29562216997146606,-0.14497783780097961,-0.14497783780097961,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.3418000042438507,0.2938382625579834,-0.04796174168586731,-0.04796174168586731,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.1462000012397766,0.2966107428073883,0.1504107415676117,0.1504107415676117,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.3357999920845032,0.29562216997146606,-0.04017782211303711,-0.04017782211303711,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.41019999980926514,0.29562216997146606,-0.11457782983779907,-0.11457782983779907,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.24500000476837158,0.29562216997146606,0.05062216520309448,0.05062216520309448,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.19820000231266022,0.29562216997146606,0.09742216765880585,0.09742216765880585,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.46459999680519104,0.2937881350517273,-0.17081186175346375,-0.17081186175346375,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.3901999890804291,0.29598432779312134,-0.09421566128730774,-0.09421566128730774,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.241799995303154,0.2968844473361969,0.05508445203304291,0.05508445203304291,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.32339999079704285,0.29684513807296753,-0.026554852724075317,-0.026554852724075317,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.23819999396800995,0.29758310317993164,0.05938310921192169,0.05938310921192169,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4729999899864197,0.29562216997146606,-0.1773778200149536,-0.1773778200149536,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4302000105381012,0.2973881959915161,-0.13281181454658508,-0.13281181454658508,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.35580000281333923,0.29562216997146606,-0.06017783284187317,-0.06017783284187317,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.43059998750686646,0.29395657777786255,-0.1366434097290039,-0.1366434097290039,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.2750000059604645,0.29562216997146606,0.020622164011001587,0.020622164011001587,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.41499999165534973,0.30215609073638916,-0.11284390091896057,-0.11284390091896057,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.3061999976634979,0.2945943772792816,-0.011605620384216309,-0.011605620384216309,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.22059999406337738,0.29626139998435974,0.07566140592098236,0.07566140592098236,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.4410000145435333,0.2942694127559662,-0.14673060178756714,-0.14673060178756714,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.34540000557899475,0.29435044527053833,-0.05104956030845642,-0.05104956030845642,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.19020000100135803,0.29796668887138367,0.10776668787002563,0.10776668787002563,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.20340000092983246,0.29429876804351807,0.09089876711368561,0.09089876711368561,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.2937999963760376,0.2937861382961273,-1.385807991027832e-05,-1.385807991027832e-05,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.2502000033855438,0.2941943407058716,0.04399433732032776,0.04399433732032776,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.2962000072002411,0.2970699667930603,0.0008699595928192139,0.0008699595928192139,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.3709999918937683,0.2963823080062866,-0.07461768388748169,-0.07461768388748169,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
Static GCN,h32_k8,123,0.17980000376701355,0.29670923948287964,0.11690923571586609,0.11690923571586609,0.09758658031622569,0.11386256652535626,-0.0014398897045555525,-0.042412321857963994
EvolveGCN-H,h32_k12,123,0.11020000278949738,0.28960341215133667,0.1794034093618393,0.1794034093618393,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.2766000032424927,0.26705655455589294,-0.009543448686599731,-0.009543448686599731,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.4758000075817108,0.29303714632987976,-0.18276286125183105,-0.18276286125183105,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.17579999566078186,0.2931928038597107,0.11739280819892883,0.11739280819892883,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.4918000102043152,0.2735409736633301,-0.2182590365409851,-0.2182590365409851,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.12020000070333481,0.2994092106819153,0.17920920997858047,0.17920920997858047,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.3601999878883362,0.28504884243011475,-0.07515114545822144,-0.07515114545822144,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.29820001125335693,0.27956998348236084,-0.018630027770996094,-0.018630027770996094,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.20739999413490295,0.2999524474143982,0.09255245327949524,0.09255245327949524,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.3529999852180481,0.283765971660614,-0.06923401355743408,-0.06923401355743408,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.15060000121593475,0.293130099773407,0.14253009855747223,0.14253009855747223,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
EvolveGCN-H,h32_k12,123,0.10859999805688858,0.2904883027076721,0.18188830465078354,0.18188830465078354,0.0974668699502945,0.1155289764431577,-0.03096708476368004,-0.10433265774010873
